Key,File,Type,UsedInMainMenu,english
itemAECGhostHeart_desc,,,,A rare spectral heart from The Ghost. It pulses with dead light.
itemAECGhostHordeBundle,,,,[7F8FA6]AEC[-] [CDD7E3]Ghost Horde Bundle[-]
itemAECGhostHordeBundle_desc,,,,Open to receive lesser trophies recovered from Ghost horde contracts.
itemAECGhostDefenseBundle,,,,[7F8FA6]AEC[-] [AAB4BC]Ghost Defense Bundle[-]
itemAECGhostDefenseBundle_desc,,,,Open to receive trophies earned by holding a position against Ghost waves.
itemAECGhostAssaultBundle,,,,[7F8FA6]AEC[-] [98A3AD]Ghost Assault Bundle[-]
itemAECGhostAssaultBundle_desc,,,,Open to receive stronger Ghost trophies from assault contracts.
itemAECGhostFortressBundle,,,,[7F8FA6]AEC[-] [87939E]Ghost Fortress Bundle[-]
itemAECGhostFortressBundle_desc,,,,Open to receive Ghost trophies earned from fortified defense contracts.
itemAECGhostStalkBundle,,,,[7F8FA6]AEC[-] [8096A8]Ghost Hunt Bundle[-]
itemAECGhostStalkBundle_desc,,,,Open to receive elite trophies from Ghost Hunt contracts.
itemAECGhostWardBundle,,,,[7F8FA6]AEC[-] [607E96]Ghost Defense Bundle[-]
itemAECGhostWardBundle_desc,,,,Open to receive elite trophies from Ghost Defense contracts.
itemAECGhostHuntBundle,,,,[7F8FA6]AEC[-] [D6E6FF]Ghost Hunt Bundle[-]
itemAECGhostHuntBundle_desc,,,,Open to receive rare trophies from Ghost hunt contracts.
itemAECGhostNightDefenseBundle,,,,[7F8FA6]AEC[-] [8D9AAD]Defense: The Ghost Bundle[-]
itemAECGhostNightDefenseBundle_desc,,,,Open to receive rare trophies from Defense: The Ghost contracts.
itemAECGhostCourtBundle,,,,[7F8FA6]AEC[-] [FFD700]Phantom Court Bundle[-]
itemAECGhostCourtBundle_desc,,,,Open to receive royal Ghost trophies from Phantom Court contracts.
itemAECGhostSiegeBundle,,,,[7F8FA6]AEC[-] [FF5555]Haunted Siege Bundle[-]
itemAECGhostSiegeBundle_desc,,,,Open to receive the best Ghost trophies from Haunted Siege contracts.
itemAECGhostLanternMarchContract,,,,[00E5FF]AEC Hazard 3 |[-] [FFD700]Ghost Contract | Spectral Lantern March[-]
itemAECGhostLanternMarchContract_desc,,,,Contract: Survive three wilderness waves of spectral lantern bearers.
itemAECGhostRestlessRushContract,,,,[00E5FF]AEC Hazard 3 |[-] [FFD700]Ghost Contract | Restless Rush[-]
itemAECGhostRestlessRushContract_desc,,,,Contract: Survive three fast waves of restless ghost minions.
itemAECGhostEchoVolleyContract,,,,[00E5FF]AEC Hazard 3 |[-] [FFD700]Ghost Contract | Echo Volley[-]
itemAECGhostEchoVolleyContract_desc,,,,Contract: Survive three ranged waves of screamers and bowlers.
itemAECGhostHollowPatrolContract,,,,[00E5FF]AEC Hazard 3 |[-] [FFD700]Ghost Contract | Hollow Patrol[-]
itemAECGhostHollowPatrolContract_desc,,,,Contract: Survive three wilderness patrol waves of mixed ghost minions.
itemAECGhostMidnightCarnivalContract,,,,[00E5FF]AEC Hazard 3 |[-] [FFD700]Ghost Contract | Midnight Carnival[-]
itemAECGhostMidnightCarnivalContract_desc,,,,Contract: Survive three carnival-themed waves of ghost minions.
itemAECGhostGraveyardWatchContract,,,,[00E5FF]AEC Hazard 3 |[-] [FFD700]Ghost Contract | Graveyard Watch[-]
itemAECGhostGraveyardWatchContract_desc,,,,Contract: Defend a site against three graveyard Ghost waves.
itemAECGhostCarnivalDeadContract,,,,[00E5FF]AEC Hazard 3 |[-] [FFD700]Ghost Contract | Carnival of the Dead[-]
itemAECGhostCarnivalDeadContract_desc,,,,Contract: Defend a site against three carnival Ghost waves.
itemAECGhostShriekingStonesContract,,,,[00E5FF]AEC Hazard 3 |[-] [FFD700]Ghost Contract | Shrieking Stones[-]
itemAECGhostShriekingStonesContract_desc,,,,Contract: Hold a site against three ranged Ghost volleys.
itemAECGhostDeadShiftContract,,,,[00E5FF]AEC Hazard 3 |[-] [FFD700]Ghost Contract | Dead Shift[-]
itemAECGhostDeadShiftContract_desc,,,,Contract: Survive three defensive waves from the dead shift.
itemAECGhostLanternBreachContract,,,,[00E5FF]AEC Hazard 3 |[-] [FFD700]Ghost Contract | Lantern Breach[-]
itemAECGhostLanternBreachContract_desc,,,,Contract: Defend the perimeter against three lantern breach waves.
itemAECGhostLostProcessionContract,,,,[FFD700]AEC Hazard 4 |[-] [FFD700]Ghost Contract | The Lost Procession[-]
itemAECGhostLostProcessionContract_desc,,,,Contract: Survive three stronger mixed waves of a lost procession.
itemAECGhostBrokenVigilContract,,,,[FFD700]AEC Hazard 4 |[-] [FFD700]Ghost Contract | Broken Vigil[-]
itemAECGhostBrokenVigilContract_desc,,,,Contract: Hold a position through three stronger mixed Ghost waves.
itemAECGhostHauntedGroundsContract,,,,[FFD700]AEC Hazard 4 |[-] [FFD700]Ghost Contract | Haunted Grounds[-]
itemAECGhostHauntedGroundsContract_desc,,,,Contract: Survive three heavy waves from haunted ground.
itemAECGhostHollowParadeContract,,,,[FFD700]AEC Hazard 4 |[-] [FFD700]Ghost Contract | Hollow Parade[-]
itemAECGhostHollowParadeContract_desc,,,,Contract: Defend a site against three heavy parade waves.
itemAECGhostStalkContract,,,,[FFD700]AEC Hazard 4 |[-] [FFD700]Ghost Contract | Ghost Hunt[-]
itemAECGhostStalkContract_desc,,,,Contract: Survive five hunt waves then kill The Ghost.
itemAECGhostWardContract,,,,[FFD700]AEC Hazard 4 |[-] [FFD700]Ghost Contract | Ghost Defense[-]
itemAECGhostWardContract_desc,,,,Contract: Hold a haunted site through three final hunt waves then kill The Ghost.
itemAECGhostHuntContract,,,,[FF0000]AEC Hazard 5 |[-] [FFD700]Ghost Contract | Hunt[-]
itemAECGhostHuntContract_desc,,,,Contract: Survive five elite night waves then kill The Ghost.
itemAECGhostNightDefenseContract,,,,[FF0000]AEC Hazard 5 |[-] [FFD700]Ghost Contract | Ghost Defense[-]
itemAECGhostNightDefenseContract_desc,,,,Contract: Defend a site through three elite night waves then kill The Ghost.
itemAECGhostPhantomCourtContract,,,,[C77DFF]AEC Hazard 6 |[-] [FFD700]Ghost Contract | Phantom Court[-]
itemAECGhostPhantomCourtContract_desc,,,,Contract: Survive five Phantom Court waves and slay The Ghost at their center.
itemAECGhostHauntedSiegeContract,,,,[C77DFF]AEC Hazard 6 |[-] [FFD700]Ghost Contract | Haunted Siege[-]
itemAECGhostHauntedSiegeContract_desc,,,,Contract: Hold through the final three siege waves and kill The Ghost.
itemAECGhostContract_100waveschallenge_phantommosaic,,,false,"[FFA500]AEC 100 waves super-challenge 0[FFD700]★[-] |[-] [FFD700]The Ghost Phantom Mosaic[-]"
itemAECGhostContract_100waveschallenge_phantommosaic_desc,,,false,"Night-only contract: begin between 22h and 4h, survive 100 non-linear Ghost waves mixing mono-type pushes, ranged volleys, rush packs, lantern cores, and full Phantom Court maelstroms before killing The Ghost."
questAECGhostLanternMarch_name,quests,,,[CDD7E3]スペクトルランタンマーチ[-]
questAECGhostLanternMarch_subtitle,quests,,,ゴーストT3ホード
questAECGhostLanternMarch_description,quests,,,ラリーを発動し、ルアーを配置したら、ランタンを持ったゴーストの3つの波すべてを撃破してください。, place the lure, then survive all three waves of lantern-bearing ghosts.
questAECGhostLanternMarch_offer,quests,,,暗闇の中、提灯の列が移動している。集結を誘発し、おとりを落とし、行進を止めろ。, drop the lure, and survive the march.
questAECGhostLanternMarch_statement,quests,,,私は集結を発動し、おとりを配置し、行軍を中断させる。, place the lure, and survive the march.
questAECGhostLanternMarch_response,quests,,,AECホード - [FF4500]スペクトルランタンマーチ[-]
questAECGhostLanternMarch_completion,quests,,,ランタン行進はひとまず終了しました。
questAECGhostRestlessRush_name,quests,,,[CDD7E3]レストレスラッシュ[-]
questAECGhostRestlessRush_subtitle,quests,,,ゴーストT3ホード
questAECGhostRestlessRush_description,quests,,,ラリーを発動し、ルアーを設置し、そして3波にわたる落ち着きのないゴーストの襲撃を生き延びろ。, place the lure, then survive all three waves of restless ghosts.
questAECGhostRestlessRush_offer,quests,,,今夜は死者の動きが速すぎる。集結を誘発し、おとりを設置し、奴らを倒せ。, place the lure, and outlast the rush.
questAECGhostRestlessRush_statement,quests,,,ラリーを開始し、ルアーを配置し、ラッシュを阻止します。, place the lure, and stop the rush.
questAECGhostRestlessRush_response,quests,,,AECホード - [FF4500]レストレスラッシュ[-]
questAECGhostRestlessRush_completion,quests,,,ラッシュは収まった。
questAECGhostEchoVolley_name,quests,,,[CDD7E3]エコーボレー[-]
questAECGhostEchoVolley_subtitle,quests,,,ゴーストT3ホード
questAECGhostEchoVolley_description,quests,,,集結を発動し、おとりを設置し、その後、遠距離攻撃を行う3つのゴーストの波すべてを沈黙させる。, place the lure, then survive all three waves of ranged ghosts.
questAECGhostEchoVolley_offer,quests,,,石の音と叫び声がもう聞こえてくる。ラリーを開始し、ルアーを落とし、一斉射撃を終えろ。, drop the lure, and endure the volley.
questAECGhostEchoVolley_statement,quests,,,私は集結を発動し、おとりを設置し、彼らを黙らせる。, place the lure, and silence them.
questAECGhostEchoVolley_response,quests,,,AECホード - [FF4500]エコーボレー[-]
questAECGhostEchoVolley_completion,quests,,,銃撃戦は静まり返った。
questAECGhostHollowPatrol_name,quests,,,[CDD7E3]ホロウパトロール[-]
questAECGhostHollowPatrol_subtitle,quests,,,ゴーストT3ホード
questAECGhostHollowPatrol_description,quests,,,ラリーを発動し、ルアーを設置し、ホロウパトロールのすべての波を撃破せよ。, place the lure, then survive every wave of the hollow patrol.
questAECGhostHollowPatrol_offer,quests,,,空洞のパトロール隊がそこにいる。迎撃し、集結を誘発し、おとりを仕掛け、壊滅させろ。, trigger the rally, place the lure, and hold against it.
questAECGhostHollowPatrol_statement,quests,,,ラリーを開始し、ルアーを設置し、パトロール隊を排除します。, place the lure, and survive the patrol.
questAECGhostHollowPatrol_response,quests,,,AECホード - [FF4500]ホロウパトロール[-]
questAECGhostHollowPatrol_completion,quests,,,巡回部隊は解散した。
questAECGhostMidnightCarnival_name,quests,,,[CDD7E3]ミッドナイト・カーニバル[-]
questAECGhostMidnightCarnival_subtitle,quests,,,ゴーストT3ホード
questAECGhostMidnightCarnival_description,quests,,,ラリーを開始し、ルアーを配置し、その後、真夜中のカーニバルの3つのウェーブすべてを終了してください。, place the lure, then survive all three waves of the midnight carnival.
questAECGhostMidnightCarnival_offer,quests,,,カーニバルは静寂に包まれるべきだ。ラリーを開始し、ルアーを設置し、再び静寂に戻せ。, set the lure, and outlast the show.
questAECGhostMidnightCarnival_statement,quests,,,ラリーを開始し、ルアーを設置し、ショーを終了します。, place the lure, and survive the show.
questAECGhostMidnightCarnival_response,quests,,,AECホード - [FF4500]ミッドナイトカーニバル[-]
questAECGhostMidnightCarnival_completion,quests,,,カーニバルは暗くなった。
questAECGhostGraveyardWatch_name,quests,,,[CDD7E3]墓場の見張り[-]
questAECGhostGraveyardWatch_subtitle,quests,,,ゴーストT3防衛
questAECGhostGraveyardWatch_description,quests,,,まず重要地点を制圧し、その後、墓地のゴーストの波状攻撃を生き延びろ。, then survive waves of graveyard ghosts.
questAECGhostGraveyardWatch_offer,quests,,,今夜は誰かが墓見張りをしなければならない。その役目は君だ。
questAECGhostGraveyardWatch_statement,quests,,,私は持ちこたえる。
questAECGhostGraveyardWatch_response,quests,,,AEC POI 防御 ([DECEA3]{poi.distance} {poi.direction}[-]) [FF9900]{poi.name}[-]
questAECGhostGraveyardWatch_completion,quests,,,墓地は再び静まり返った。
questAECGhostCarnivalDead_name,quests,,,[CDD7E3]死者のカーニバル[-]
questAECGhostCarnivalDead_subtitle,quests,,,ゴーストT3防衛
questAECGhostCarnivalDead_description,quests,,,まず重要地点を制圧し、その後、次々と襲い来るカーニバルのゴーストたちを生き延びろ。, then survive waves of carnival ghosts.
questAECGhostCarnivalDead_offer,quests,,,カーニバルの死者たちが標的に向かって動いている。それを押さえろ。
questAECGhostCarnivalDead_statement,quests,,,私はこのサイトを守ります。
questAECGhostCarnivalDead_response,quests,,,AEC POI 防御 ([DECEA3]{poi.distance} {poi.direction}[-]) [FF9900]{poi.name}[-]
questAECGhostCarnivalDead_completion,quests,,,カーニバルの死者たちは撃退された。
questAECGhostShriekingStones_name,quests,,,[CDD7E3]叫びの石[-]
questAECGhostShriekingStones_subtitle,quests,,,ゴーストT3防衛
questAECGhostShriekingStones_description,quests,,,まず重要地点を制圧し、その後、遠距離攻撃を仕掛けてくるゴーストの波状攻撃を生き延びろ。, then survive waves of ranged ghosts.
questAECGhostShriekingStones_offer,quests,,,次の攻撃は悲鳴と飛んでくる石と共に襲ってくる。しっかり掴まっていろ。
questAECGhostShriekingStones_statement,quests,,,私は攻撃に耐える。
questAECGhostShriekingStones_response,quests,,,AEC POI 防御 ([DECEA3]{poi.distance} {poi.direction}[-]) [FF9900]{poi.name}[-]
questAECGhostShriekingStones_completion,quests,,,悲鳴は止んだ。
questAECGhostDeadShift_name,quests,,,[CDD7E3]デッドシフト[-]
questAECGhostDeadShift_subtitle,quests,,,ゴーストT3防衛
questAECGhostDeadShift_description,quests,,,まず重要地点を制圧し、その後、死者の群れの攻撃を生き延びろ。, then survive waves of the dead shift.
questAECGhostDeadShift_offer,quests,,,夜勤は閑散としているが、まだ働いている。タイムカードを切らせろ。
questAECGhostDeadShift_statement,quests,,,私は勤務を最後までやり遂げます。
questAECGhostDeadShift_response,quests,,,AEC POI 防御 ([DECEA3]{poi.distance} {poi.direction}[-]) [FF9900]{poi.name}[-]
questAECGhostDeadShift_completion,quests,,,残業は終了しました。
questAECGhostLanternBreach_name,quests,,,[CDD7E3]ランタン・ブリーチ[-]
questAECGhostLanternBreach_subtitle,quests,,,ゴーストT3防衛
questAECGhostLanternBreach_description,quests,,,まず重要地点を制圧し、その後、ゴーストの提灯を持った敵の波状攻撃を生き延びろ。, then survive waves of ghost lantern bearers.
questAECGhostLanternBreach_offer,quests,,,ゴースト灯の光の下で、回線が切れそうだ。持ちこたえろ。
questAECGhostLanternBreach_statement,quests,,,私は侵入を阻止します。
questAECGhostLanternBreach_response,quests,,,AEC POI 防御 ([DECEA3]{poi.distance} {poi.direction}[-]) [FF9900]{poi.name}[-]
questAECGhostLanternBreach_completion,quests,,,侵入箇所は封鎖されました。
questAECGhostLostProcession_name,quests,,,[AAB4BC]失われた行列[-]
questAECGhostLostProcession_subtitle,quests,,,ゴーストT4ホード
questAECGhostLostProcession_description,quests,,,ラリーを発動し、ルアーを配置し、失われた行列の3つの波すべてを撃破する。, place the lure, then survive all three waves of the lost procession.
questAECGhostLostProcession_offer,quests,,,迷子の行列は無視できないほど大きくなってしまった。集結を誘発し、ルアーを投下し、それを分断せよ。, drop the lure, and outlast it.
questAECGhostLostProcession_statement,quests,,,私はラリーを開始し、ルアーを配置し、行列を崩します。, place the lure, and survive the procession.
