Key,Source,Context,Changes,English
modAECMutatorFlaming67,,,,[FFD700]AEC[-] [FFFFFF]FLAMING[-] [FFD700]LVL.067[-]
modAECMutatorFlaming67Desc,,,,Burn Chance +69.99% | Burn Duration 76s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorFlaming68,,,,[FFD700]AEC[-] [FFFFFF]FLAMING[-] [FFD700]LVL.068[-]
modAECMutatorFlaming68Desc,,,,Burn Chance +70.9% | Burn Duration 77s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorFlaming69,,,,[FFD700]AEC[-] [FFFFFF]FLAMING[-] [FFD700]LVL.069[-]
modAECMutatorFlaming69Desc,,,,Burn Chance +71.81% | Burn Duration 78s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorFlaming70,,,,[FFD700]AEC[-] [FFFFFF]FLAMING[-] [FFD700]LVL.070[-]
modAECMutatorFlaming70Desc,,,,Burn Chance +72.72% | Burn Duration 79s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorFlaming71,,,,[FFD700]AEC[-] [FFFFFF]FLAMING[-] [FFD700]LVL.071[-]
modAECMutatorFlaming71Desc,,,,Burn Chance +73.63% | Burn Duration 80s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorFlaming72,,,,[FFD700]AEC[-] [FFFFFF]FLAMING[-] [FFD700]LVL.072[-]
modAECMutatorFlaming72Desc,,,,Burn Chance +74.54% | Burn Duration 81s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorFlaming73,,,,[FFD700]AEC[-] [FFFFFF]FLAMING[-] [FFD700]LVL.073[-]
modAECMutatorFlaming73Desc,,,,Burn Chance +75.45% | Burn Duration 82s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorFlaming74,,,,[FFD700]AEC[-] [FFFFFF]FLAMING[-] [FFD700]LVL.074[-]
modAECMutatorFlaming74Desc,,,,Burn Chance +76.36% | Burn Duration 83s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorFlaming75,,,,[FFD700]AEC[-] [FFFFFF]FLAMING[-] [FFD700]LVL.075[-]
modAECMutatorFlaming75Desc,,,,Burn Chance +77.27% | Burn Duration 84s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorFlaming76,,,,[FFD700]AEC[-] [FFFFFF]FLAMING[-] [FFD700]LVL.076[-]
modAECMutatorFlaming76Desc,,,,Burn Chance +78.17% | Burn Duration 85s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorFlaming77,,,,[FFD700]AEC[-] [FFFFFF]FLAMING[-] [FFD700]LVL.077[-]
modAECMutatorFlaming77Desc,,,,Burn Chance +79.08% | Burn Duration 86s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorFlaming78,,,,[FFD700]AEC[-] [FFFFFF]FLAMING[-] [FFD700]LVL.078[-]
modAECMutatorFlaming78Desc,,,,Burn Chance +79.99% | Burn Duration 87s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorFlaming79,,,,[FFD700]AEC[-] [FFFFFF]FLAMING[-] [FFD700]LVL.079[-]
modAECMutatorFlaming79Desc,,,,Burn Chance +80.9% | Burn Duration 88s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorFlaming80,,,,[FFD700]AEC[-] [FFFFFF]FLAMING[-] [FFD700]LVL.080[-]
modAECMutatorFlaming80Desc,,,,Burn Chance +81.81% | Burn Duration 89s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorFlaming81,,,,[FFD700]AEC[-] [FFFFFF]FLAMING[-] [FFD700]LVL.081[-]
modAECMutatorFlaming81Desc,,,,Burn Chance +82.72% | Burn Duration 90s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorFlaming82,,,,[FFD700]AEC[-] [FFFFFF]FLAMING[-] [FFD700]LVL.082[-]
modAECMutatorFlaming82Desc,,,,Burn Chance +83.63% | Burn Duration 91s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorFlaming83,,,,[FFD700]AEC[-] [FFFFFF]FLAMING[-] [FFD700]LVL.083[-]
modAECMutatorFlaming83Desc,,,,Burn Chance +84.54% | Burn Duration 92s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorFlaming84,,,,[FFD700]AEC[-] [FFFFFF]FLAMING[-] [FFD700]LVL.084[-]
modAECMutatorFlaming84Desc,,,,Burn Chance +85.45% | Burn Duration 93s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorFlaming85,,,,[FFD700]AEC[-] [FFFFFF]FLAMING[-] [FFD700]LVL.085[-]
modAECMutatorFlaming85Desc,,,,Burn Chance +86.36% | Burn Duration 94s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorFlaming86,,,,[FFD700]AEC[-] [FFFFFF]FLAMING[-] [FFD700]LVL.086[-]
modAECMutatorFlaming86Desc,,,,Burn Chance +87.27% | Burn Duration 95s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorFlaming87,,,,[FFD700]AEC[-] [FFFFFF]FLAMING[-] [FFD700]LVL.087[-]
modAECMutatorFlaming87Desc,,,,Burn Chance +88.17% | Burn Duration 96s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorFlaming88,,,,[FFD700]AEC[-] [FFFFFF]FLAMING[-] [FFD700]LVL.088[-]
modAECMutatorFlaming88Desc,,,,Burn Chance +89.08% | Burn Duration 97s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorFlaming89,,,,[FFD700]AEC[-] [FFFFFF]FLAMING[-] [FFD700]LVL.089[-]
modAECMutatorFlaming89Desc,,,,Burn Chance +89.99% | Burn Duration 98s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorFlaming90,,,,[FFD700]AEC[-] [FFFFFF]FLAMING[-] [FFD700]LVL.090[-]
modAECMutatorFlaming90Desc,,,,Burn Chance +90.9% | Burn Duration 99s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorFlaming91,,,,[FFD700]AEC[-] [FFFFFF]FLAMING[-] [FFD700]LVL.091[-]
modAECMutatorFlaming91Desc,,,,Burn Chance +91.81% | Burn Duration 100s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorFlaming92,,,,[FFD700]AEC[-] [FFFFFF]FLAMING[-] [FFD700]LVL.092[-]
modAECMutatorFlaming92Desc,,,,Burn Chance +92.72% | Burn Duration 101s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorFlaming93,,,,[FFD700]AEC[-] [FFFFFF]FLAMING[-] [FFD700]LVL.093[-]
modAECMutatorFlaming93Desc,,,,Burn Chance +93.63% | Burn Duration 102s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorFlaming94,,,,[FFD700]AEC[-] [FFFFFF]FLAMING[-] [FFD700]LVL.094[-]
modAECMutatorFlaming94Desc,,,,Burn Chance +94.54% | Burn Duration 103s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorFlaming95,,,,[FFD700]AEC[-] [FFFFFF]FLAMING[-] [FFD700]LVL.095[-]
modAECMutatorFlaming95Desc,,,,Burn Chance +95.45% | Burn Duration 104s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorFlaming96,,,,[FFD700]AEC[-] [FFFFFF]FLAMING[-] [FFD700]LVL.096[-]
modAECMutatorFlaming96Desc,,,,Burn Chance +96.36% | Burn Duration 105s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorFlaming97,,,,[FFD700]AEC[-] [FFFFFF]FLAMING[-] [FFD700]LVL.097[-]
modAECMutatorFlaming97Desc,,,,Burn Chance +97.26% | Burn Duration 106s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorFlaming98,,,,[FFD700]AEC[-] [FFFFFF]FLAMING[-] [FFD700]LVL.098[-]
modAECMutatorFlaming98Desc,,,,Burn Chance +98.17% | Burn Duration 107s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorFlaming99,,,,[FFD700]AEC[-] [FFFFFF]FLAMING[-] [FFD700]LVL.099[-]
modAECMutatorFlaming99Desc,,,,Burn Chance +99.08% | Burn Duration 108s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorHealthRegen01,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.001[-]
modAECMutatorHealthRegen01Desc,,,,Health Regeneration +1%\nCan be inserted on: armor
modAECMutatorHealthRegen02,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.002[-]
modAECMutatorHealthRegen02Desc,,,,Health Regeneration +1%\nCan be inserted on: armor
modAECMutatorHealthRegen03,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.003[-]
modAECMutatorHealthRegen03Desc,,,,Health Regeneration +1%\nCan be inserted on: armor
modAECMutatorHealthRegen04,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.004[-]
modAECMutatorHealthRegen04Desc,,,,Health Regeneration +2%\nCan be inserted on: armor
modAECMutatorHealthRegen05,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.005[-]
modAECMutatorHealthRegen05Desc,,,,Health Regeneration +2%\nCan be inserted on: armor
modAECMutatorHealthRegen06,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.006[-]
modAECMutatorHealthRegen06Desc,,,,Health Regeneration +2%\nCan be inserted on: armor
modAECMutatorHealthRegen07,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.007[-]
modAECMutatorHealthRegen07Desc,,,,Health Regeneration +2%\nCan be inserted on: armor
modAECMutatorHealthRegen08,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.008[-]
modAECMutatorHealthRegen08Desc,,,,Health Regeneration +3%\nCan be inserted on: armor
modAECMutatorHealthRegen09,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.009[-]
modAECMutatorHealthRegen09Desc,,,,Health Regeneration +3%\nCan be inserted on: armor
modAECMutatorHealthRegen10,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.010[-]
modAECMutatorHealthRegen10Desc,,,,Health Regeneration +3%\nCan be inserted on: armor
modAECMutatorHealthRegen100,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.100[-]
modAECMutatorHealthRegen100Desc,,,,Health Regeneration +25%\nCan be inserted on: armor
modAECMutatorHealthRegen11,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.011[-]
modAECMutatorHealthRegen11Desc,,,,Health Regeneration +3%\nCan be inserted on: armor
modAECMutatorHealthRegen12,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.012[-]
modAECMutatorHealthRegen12Desc,,,,Health Regeneration +4%\nCan be inserted on: armor
modAECMutatorHealthRegen13,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.013[-]
modAECMutatorHealthRegen13Desc,,,,Health Regeneration +4%\nCan be inserted on: armor
modAECMutatorHealthRegen14,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.014[-]
modAECMutatorHealthRegen14Desc,,,,Health Regeneration +4%\nCan be inserted on: armor
modAECMutatorHealthRegen15,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.015[-]
modAECMutatorHealthRegen15Desc,,,,Health Regeneration +4%\nCan be inserted on: armor
modAECMutatorHealthRegen16,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.016[-]
modAECMutatorHealthRegen16Desc,,,,Health Regeneration +5%\nCan be inserted on: armor
modAECMutatorHealthRegen17,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.017[-]
modAECMutatorHealthRegen17Desc,,,,Health Regeneration +5%\nCan be inserted on: armor
modAECMutatorHealthRegen18,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.018[-]
modAECMutatorHealthRegen18Desc,,,,Health Regeneration +5%\nCan be inserted on: armor
modAECMutatorHealthRegen19,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.019[-]
modAECMutatorHealthRegen19Desc,,,,Health Regeneration +5%\nCan be inserted on: armor
modAECMutatorHealthRegen20,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.020[-]
modAECMutatorHealthRegen20Desc,,,,Health Regeneration +6%\nCan be inserted on: armor
modAECMutatorHealthRegen21,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.021[-]
modAECMutatorHealthRegen21Desc,,,,Health Regeneration +6%\nCan be inserted on: armor
modAECMutatorHealthRegen22,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.022[-]
modAECMutatorHealthRegen22Desc,,,,Health Regeneration +6%\nCan be inserted on: armor
modAECMutatorHealthRegen23,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.023[-]
modAECMutatorHealthRegen23Desc,,,,Health Regeneration +6%\nCan be inserted on: armor
modAECMutatorHealthRegen24,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.024[-]
modAECMutatorHealthRegen24Desc,,,,Health Regeneration +7%\nCan be inserted on: armor
modAECMutatorHealthRegen25,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.025[-]
modAECMutatorHealthRegen25Desc,,,,Health Regeneration +7%\nCan be inserted on: armor
modAECMutatorHealthRegen26,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.026[-]
modAECMutatorHealthRegen26Desc,,,,Health Regeneration +7%\nCan be inserted on: armor
modAECMutatorHealthRegen27,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.027[-]
modAECMutatorHealthRegen27Desc,,,,Health Regeneration +7%\nCan be inserted on: armor
modAECMutatorHealthRegen28,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.028[-]
modAECMutatorHealthRegen28Desc,,,,Health Regeneration +7%\nCan be inserted on: armor
modAECMutatorHealthRegen29,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.029[-]
modAECMutatorHealthRegen29Desc,,,,Health Regeneration +8%\nCan be inserted on: armor
modAECMutatorHealthRegen30,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.030[-]
modAECMutatorHealthRegen30Desc,,,,Health Regeneration +8%\nCan be inserted on: armor
modAECMutatorHealthRegen31,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.031[-]
modAECMutatorHealthRegen31Desc,,,,Health Regeneration +8%\nCan be inserted on: armor
modAECMutatorHealthRegen32,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.032[-]
modAECMutatorHealthRegen32Desc,,,,Health Regeneration +8%\nCan be inserted on: armor
modAECMutatorHealthRegen33,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.033[-]
modAECMutatorHealthRegen33Desc,,,,Health Regeneration +9%\nCan be inserted on: armor
modAECMutatorHealthRegen34,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.034[-]
modAECMutatorHealthRegen34Desc,,,,Health Regeneration +9%\nCan be inserted on: armor
modAECMutatorHealthRegen35,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.035[-]
modAECMutatorHealthRegen35Desc,,,,Health Regeneration +9%\nCan be inserted on: armor
modAECMutatorHealthRegen36,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.036[-]
modAECMutatorHealthRegen36Desc,,,,Health Regeneration +9%\nCan be inserted on: armor
modAECMutatorHealthRegen37,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.037[-]
modAECMutatorHealthRegen37Desc,,,,Health Regeneration +10%\nCan be inserted on: armor
modAECMutatorHealthRegen38,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.038[-]
modAECMutatorHealthRegen38Desc,,,,Health Regeneration +10%\nCan be inserted on: armor
modAECMutatorHealthRegen39,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.039[-]
modAECMutatorHealthRegen39Desc,,,,Health Regeneration +10%\nCan be inserted on: armor
modAECMutatorHealthRegen40,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.040[-]
modAECMutatorHealthRegen40Desc,,,,Health Regeneration +10%\nCan be inserted on: armor
modAECMutatorHealthRegen41,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.041[-]
modAECMutatorHealthRegen41Desc,,,,Health Regeneration +11%\nCan be inserted on: armor
modAECMutatorHealthRegen42,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.042[-]
modAECMutatorHealthRegen42Desc,,,,Health Regeneration +11%\nCan be inserted on: armor
modAECMutatorHealthRegen43,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.043[-]
modAECMutatorHealthRegen43Desc,,,,Health Regeneration +11%\nCan be inserted on: armor
modAECMutatorHealthRegen44,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.044[-]
modAECMutatorHealthRegen44Desc,,,,Health Regeneration +11%\nCan be inserted on: armor
modAECMutatorHealthRegen45,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.045[-]
modAECMutatorHealthRegen45Desc,,,,Health Regeneration +12%\nCan be inserted on: armor
modAECMutatorHealthRegen46,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.046[-]
modAECMutatorHealthRegen46Desc,,,,Health Regeneration +12%\nCan be inserted on: armor
modAECMutatorHealthRegen47,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.047[-]
modAECMutatorHealthRegen47Desc,,,,Health Regeneration +12%\nCan be inserted on: armor
modAECMutatorHealthRegen48,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.048[-]
modAECMutatorHealthRegen48Desc,,,,Health Regeneration +12%\nCan be inserted on: armor
modAECMutatorHealthRegen49,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.049[-]
modAECMutatorHealthRegen49Desc,,,,Health Regeneration +13%\nCan be inserted on: armor
modAECMutatorHealthRegen50,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.050[-]
modAECMutatorHealthRegen50Desc,,,,Health Regeneration +13%\nCan be inserted on: armor
modAECMutatorHealthRegen51,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.051[-]
modAECMutatorHealthRegen51Desc,,,,Health Regeneration +13%\nCan be inserted on: armor
modAECMutatorHealthRegen52,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.052[-]
modAECMutatorHealthRegen52Desc,,,,Health Regeneration +13%\nCan be inserted on: armor
modAECMutatorHealthRegen53,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.053[-]
modAECMutatorHealthRegen53Desc,,,,Health Regeneration +13%\nCan be inserted on: armor
modAECMutatorHealthRegen54,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.054[-]
modAECMutatorHealthRegen54Desc,,,,Health Regeneration +14%\nCan be inserted on: armor
modAECMutatorHealthRegen55,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.055[-]
modAECMutatorHealthRegen55Desc,,,,Health Regeneration +14%\nCan be inserted on: armor
modAECMutatorHealthRegen56,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.056[-]
modAECMutatorHealthRegen56Desc,,,,Health Regeneration +14%\nCan be inserted on: armor
modAECMutatorHealthRegen57,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.057[-]
modAECMutatorHealthRegen57Desc,,,,Health Regeneration +14%\nCan be inserted on: armor
modAECMutatorHealthRegen58,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.058[-]
modAECMutatorHealthRegen58Desc,,,,Health Regeneration +15%\nCan be inserted on: armor
modAECMutatorHealthRegen59,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.059[-]
modAECMutatorHealthRegen59Desc,,,,Health Regeneration +15%\nCan be inserted on: armor
modAECMutatorHealthRegen60,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.060[-]
modAECMutatorHealthRegen60Desc,,,,Health Regeneration +15%\nCan be inserted on: armor
modAECMutatorHealthRegen61,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.061[-]
modAECMutatorHealthRegen61Desc,,,,Health Regeneration +15%\nCan be inserted on: armor
modAECMutatorHealthRegen62,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.062[-]
modAECMutatorHealthRegen62Desc,,,,Health Regeneration +16%\nCan be inserted on: armor
modAECMutatorHealthRegen63,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.063[-]
modAECMutatorHealthRegen63Desc,,,,Health Regeneration +16%\nCan be inserted on: armor
modAECMutatorHealthRegen64,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.064[-]
modAECMutatorHealthRegen64Desc,,,,Health Regeneration +16%\nCan be inserted on: armor
modAECMutatorHealthRegen65,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.065[-]
modAECMutatorHealthRegen65Desc,,,,Health Regeneration +16%\nCan be inserted on: armor
modAECMutatorHealthRegen66,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.066[-]
modAECMutatorHealthRegen66Desc,,,,Health Regeneration +17%\nCan be inserted on: armor
modAECMutatorHealthRegen67,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.067[-]
modAECMutatorHealthRegen67Desc,,,,Health Regeneration +17%\nCan be inserted on: armor
modAECMutatorHealthRegen68,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.068[-]
modAECMutatorHealthRegen68Desc,,,,Health Regeneration +17%\nCan be inserted on: armor
modAECMutatorHealthRegen69,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.069[-]
modAECMutatorHealthRegen69Desc,,,,Health Regeneration +17%\nCan be inserted on: armor
modAECMutatorHealthRegen70,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.070[-]
modAECMutatorHealthRegen70Desc,,,,Health Regeneration +18%\nCan be inserted on: armor
modAECMutatorHealthRegen71,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.071[-]
modAECMutatorHealthRegen71Desc,,,,Health Regeneration +18%\nCan be inserted on: armor
modAECMutatorHealthRegen72,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.072[-]
modAECMutatorHealthRegen72Desc,,,,Health Regeneration +18%\nCan be inserted on: armor
modAECMutatorHealthRegen73,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.073[-]
modAECMutatorHealthRegen73Desc,,,,Health Regeneration +18%\nCan be inserted on: armor
modAECMutatorHealthRegen74,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.074[-]
modAECMutatorHealthRegen74Desc,,,,Health Regeneration +19%\nCan be inserted on: armor
modAECMutatorHealthRegen75,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.075[-]
modAECMutatorHealthRegen75Desc,,,,Health Regeneration +19%\nCan be inserted on: armor
modAECMutatorHealthRegen76,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.076[-]
modAECMutatorHealthRegen76Desc,,,,Health Regeneration +19%\nCan be inserted on: armor
modAECMutatorHealthRegen77,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.077[-]
modAECMutatorHealthRegen77Desc,,,,Health Regeneration +19%\nCan be inserted on: armor
modAECMutatorHealthRegen78,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.078[-]
modAECMutatorHealthRegen78Desc,,,,Health Regeneration +19%\nCan be inserted on: armor
modAECMutatorHealthRegen79,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.079[-]
modAECMutatorHealthRegen79Desc,,,,Health Regeneration +20%\nCan be inserted on: armor
modAECMutatorHealthRegen80,,,,[FFD700]AEC[-] [FFFFFF]HEALTH REGEN[-] [FFD700]LVL.080[-]
modAECMutatorHealthRegen80Desc,,,,Health Regeneration +20%\nCan be inserted on: armor
